presion_aceite,voltaje_bateria,voltaje_alternador,temp_vacio,temp_carga,nivel_refrigerante
4.07,12.64,17.25,65.33,44.98,1
6.26,12.84,14.32,52.53,80.33,1
4.7,12.44,15.57,54.02,72.41,1
1.66,14.37,17.87,69.87,72.84,1
0.93,12.12,12.78,116.22,121.36,1
6.34,12.73,14.97,60.74,81.3,1
6.21,11.75,13.44,60.31,100.7,1
3.45,11.35,14.68,59.11,72.47,1
3.62,16.95,15.2,52.39,76.14,1
5.84,10.88,15.15,51.32,85.47,1
6.32,9.78,13.79,57.63,79.35,1
3.34,13.69,15.64,73.17,87.96,1
5.38,10.53,12.2,67.19,73.21,1
4.37,11.75,12.7,95.0,74.14,1
6.45,12.66,13.42,54.26,85.34,1
4.85,12.48,17.07,109.43,85.68,1
3.52,13.89,15.88,59.55,74.09,1
2.73,10.47,14.42,65.52,106.82,1
4.01,12.5,14.0,59.91,77.12,1
7.31,10.33,15.26,75.53,72.82,1
4.25,13.56,13.82,74.12,77.96,1
8.46,13.06,16.67,34.02,70.2,0
1.42,11.33,16.95,83.47,85.4,0
5.52,10.24,13.3,61.82,86.18,1
2.4,10.87,13.54,73.7,78.63,1
8.77,13.64,12.89,75.1,87.5,1
3.31,13.04,8.71,58.9,74.01,1
2.98,13.73,13.91,73.98,84.33,0
6.32,12.88,14.74,41.74,89.78,1
2.66,12.28,13.21,64.83,70.14,1
2.15,13.73,12.63,115.29,72.36,1
5.31,11.46,12.61,63.52,74.71,1
3.79,12.76,13.4,73.64,71.5,1
3.08,5.72,13.12,51.08,85.28,0
0.94,11.08,13.72,74.82,78.92,1
5.84,11.04,15.64,70.5,78.17,1
6.39,11.54,12.43,56.65,86.83,1
5.77,10.17,14.72,68.87,66.76,1
4.0,13.21,13.78,52.11,75.66,1
4.41,10.49,15.85,69.43,77.71,1
5.23,13.55,13.28,72.8,87.82,0
5.98,11.47,15.88,53.42,72.66,1
6.82,9.83,13.61,72.19,79.34,1
3.15,10.62,14.9,56.78,82.19,1
3.35,10.52,15.75,54.08,75.68,1
6.6,10.17,14.98,60.26,73.86,1
9.62,10.93,12.16,53.98,73.92,1
4.81,13.49,13.02,73.59,74.46,1
4.56,10.59,15.1,61.69,74.94,1
2.88,12.31,13.6,67.58,76.71,1
3.32,13.3,15.28,51.86,72.36,1
0.96,16.24,14.34,100.76,86.39,0
4.4,12.17,12.59,72.43,74.11,1
2.86,13.3,13.56,57.46,82.86,1
2.52,10.95,14.02,75.24,44.36,1
9.97,10.37,13.24,65.78,85.43,1
4.08,12.73,14.57,51.33,85.74,1
0.98,11.21,15.05,24.08,61.19,1
5.34,10.48,17.57,24.76,75.77,0
5.47,12.66,19.62,68.49,72.53,1
5.01,11.31,14.4,69.54,84.33,1
3.94,10.8,14.97,59.85,80.74,1
7.71,11.36,13.27,65.37,81.93,1
6.71,10.89,13.7,89.75,70.26,1
2.85,13.86,15.72,71.46,71.75,1
1.73,11.66,13.33,65.7,82.47,1
5.15,10.21,12.52,71.86,81.25,1
2.25,10.85,13.52,68.91,77.76,1
6.39,11.79,15.22,69.84,71.17,1
2.49,10.46,15.65,64.75,73.58,1
6.44,10.26,14.69,67.03,78.43,0
4.53,13.22,15.19,72.37,77.9,1
3.25,12.0,14.09,69.21,88.56,1
8.09,10.82,13.15,70.25,89.08,1
3.34,10.96,11.65,62.12,72.42,1
4.04,16.26,8.67,74.58,41.28,1
5.02,10.14,15.18,51.22,72.91,1
4.56,12.88,13.13,66.24,75.85,1
2.61,13.82,12.17,74.8,86.69,1
3.38,11.34,12.48,63.23,77.18,1
2.59,11.98,15.84,68.77,72.44,1
3.24,10.22,12.28,27.08,84.7,1
4.66,12.92,13.96,69.92,70.35,1
5.53,9.84,9.4,67.7,64.83,1
5.12,5.91,19.01,28.32,74.28,1
2.87,10.26,15.46,55.49,88.61,1
6.85,13.22,13.26,73.22,75.29,1
4.93,10.41,13.91,58.19,77.95,1
0.99,8.37,17.23,85.38,79.71,1
4.6,11.33,14.06,62.33,76.88,1
2.67,12.59,13.02,63.08,71.93,1
4.85,11.08,14.76,54.23,76.31,1
5.4,10.25,13.66,88.25,82.62,1
2.96,11.62,12.62,72.96,83.94,1
5.43,11.35,12.14,68.39,75.7,1
2.38,10.91,13.92,58.87,74.45,1
5.52,11.23,12.96,50.91,76.76,1
5.16,12.4,14.81,69.31,80.74,1
5.45,11.63,15.43,68.69,77.22,1
3.13,11.8,14.59,56.56,76.69,1
5.62,12.55,11.42,59.85,84.21,0
3.94,11.23,12.47,115.28,83.21,1
3.04,10.71,13.48,43.6,75.56,1
1.06,11.29,14.66,40.83,84.39,1
5.62,10.31,13.68,60.57,84.65,1
3.36,10.55,13.14,52.47,82.74,1
3.8,11.61,15.79,71.56,73.21,1
5.96,11.51,13.03,55.87,89.86,1
4.38,12.88,13.14,53.95,80.5,1
5.02,14.75,15.14,93.16,81.59,0
6.75,11.18,12.26,56.6,71.97,1
6.49,10.89,15.73,75.16,88.01,1
5.62,12.3,15.22,53.05,72.04,1
5.36,12.45,14.85,74.59,71.37,1
5.86,16.57,15.31,59.33,71.98,1
2.51,12.34,12.28,76.88,83.29,1
6.5,12.85,15.13,45.14,81.04,1
3.18,12.32,13.17,92.65,47.44,1
1.64,14.49,16.66,119.73,75.06,1
4.81,12.51,15.82,66.24,77.07,1
6.03,12.6,15.57,60.85,87.77,1
5.4,11.48,15.12,74.82,104.38,1
2.38,12.3,13.1,65.03,117.75,1
3.22,13.28,18.58,62.15,87.2,1
6.27,13.57,15.1,52.03,101.37,1
4.13,13.41,14.92,33.38,79.13,1
4.81,12.19,12.99,56.26,79.38,1
2.84,11.3,14.0,58.62,88.07,1
7.96,12.85,19.1,95.22,75.11,0
2.41,11.58,14.84,51.85,86.44,1
9.98,12.55,14.37,58.52,82.65,0
1.3,11.7,15.6,43.82,81.0,1
2.69,11.29,15.04,56.45,81.93,1
3.59,12.82,15.36,67.58,89.11,1
6.54,10.56,15.82,64.95,70.98,1
4.3,12.07,12.21,72.87,72.68,1
3.19,12.19,12.32,68.67,75.3,1
3.28,13.89,12.49,60.84,82.06,1
3.28,11.58,12.64,61.41,85.89,1
6.07,10.21,15.56,64.85,77.31,1
6.34,10.24,13.25,41.86,77.47,1
5.05,11.73,14.91,54.47,123.25,1
4.21,13.77,16.47,90.55,85.23,1
5.21,13.06,13.53,51.04,84.96,1
6.37,10.55,15.52,65.13,84.58,1
2.44,13.11,14.81,65.54,83.58,1
3.55,12.29,10.7,53.93,79.91,1
6.61,10.41,15.15,65.22,94.95,1
4.73,13.44,13.52,51.4,71.95,1
4.11,11.03,13.34,59.19,78.88,1
2.47,12.51,14.73,50.78,81.15,1
2.36,11.49,12.9,60.48,84.42,1
4.96,6.31,18.37,116.79,86.2,0
6.51,11.84,12.38,70.72,73.8,1
5.47,11.01,13.38,63.56,79.68,1
5.35,13.61,12.78,70.66,44.79,1
5.5,12.21,12.24,73.14,70.24,1
2.71,12.19,17.56,106.28,74.11,1
2.63,11.75,14.69,58.21,72.6,1
3.48,7.94,12.18,63.8,63.64,0
2.77,10.58,12.65,52.81,81.1,1
2.29,11.11,14.8,57.03,78.2,1
6.19,12.43,15.77,72.27,70.66,1
9.98,11.22,14.82,75.24,86.77,1
3.79,10.88,10.5,52.06,84.21,1
2.2,12.37,12.48,64.98,86.06,1
4.24,10.22,12.8,64.98,73.58,1
9.61,12.49,14.23,56.06,101.57,0
5.91,11.83,14.85,39.8,87.67,0
3.76,10.69,14.85,64.85,77.47,1
3.5,13.12,14.01,65.38,78.62,1
0.68,17.96,15.47,52.42,48.54,1
6.43,12.74,19.55,55.72,53.41,1
4.38,13.79,12.22,53.0,74.68,0
6.86,13.77,11.2,71.06,88.89,1
3.39,11.21,15.17,70.11,82.77,1
3.09,11.26,13.88,63.24,86.38,1
2.38,13.43,14.75,62.83,79.16,1
4.9,12.37,18.45,61.06,50.55,0
2.99,12.49,13.56,55.26,86.13,1
3.16,5.66,12.46,59.04,70.63,1
3.22,11.94,12.95,58.3,101.47,1
4.9,11.84,16.32,103.88,72.42,1
5.05,11.68,14.76,70.64,84.46,1
6.72,10.85,12.56,52.92,74.87,1
2.34,10.37,15.08,46.6,75.31,1
6.75,12.07,15.45,61.79,78.88,1
6.19,7.97,15.1,62.79,81.96,1
4.72,15.43,16.4,105.33,72.76,1
5.11,10.56,13.99,75.49,71.89,1
4.09,15.76,12.2,55.98,73.32,1
6.65,10.84,14.58,75.19,72.47,1
2.49,12.15,13.12,63.08,85.54,1
2.47,14.27,13.7,74.17,107.8,0
0.59,11.42,14.21,60.86,120.56,1
5.92,11.6,8.11,34.95,86.09,1
4.52,10.52,15.73,59.28,73.58,1
4.9,13.84,12.75,55.15,88.69,1
0.64,10.94,13.38,59.7,87.81,1
3.37,13.64,10.9,53.67,81.07,1
9.63,6.05,18.05,55.48,85.76,1
4.35,12.0,13.66,91.2,76.39,1
5.52,15.42,14.67,70.51,84.92,1
4.88,10.65,10.92,65.08,76.53,1
5.36,13.88,12.34,70.52,73.5,1
5.53,11.96,13.26,69.06,75.35,1
3.92,10.4,14.58,66.31,128.27,1
0.98,9.67,18.32,98.41,76.54,1
4.16,12.8,9.92,59.99,77.79,1
6.57,10.45,14.93,75.39,80.9,1
2.75,13.66,15.26,69.67,48.74,1
5.08,13.32,14.98,58.98,77.46,1
7.57,13.38,16.97,55.49,85.57,1
5.36,17.25,19.13,50.54,109.81,1
2.77,8.36,13.06,67.07,83.99,1
5.34,13.65,15.07,68.63,82.71,1
3.44,12.56,13.34,71.4,76.58,1
9.35,13.65,12.33,62.6,74.09,1
6.55,12.8,15.64,51.53,84.21,1
2.78,11.02,13.33,59.01,79.75,1
6.04,6.98,17.78,76.22,81.23,1
4.85,12.01,12.67,65.95,79.68,1
3.45,13.15,15.63,58.05,76.51,1
3.43,10.47,15.46,88.78,88.94,1
5.89,8.53,12.31,74.87,79.28,1
4.12,12.94,14.88,52.0,89.42,1
2.92,9.89,16.92,35.81,70.53,1
6.55,13.29,10.57,66.69,73.24,1
3.7,11.12,12.54,55.02,87.82,1
3.63,11.92,12.35,54.13,85.48,1
9.27,13.57,13.96,62.58,86.24,1
6.31,11.88,14.34,50.82,83.99,1
6.04,11.99,13.26,55.91,88.76,1
4.67,13.26,8.79,51.68,86.46,1
4.63,11.11,14.73,66.74,76.37,1
3.92,12.16,14.26,69.67,77.93,1
6.45,13.41,13.49,72.08,74.89,1
5.93,13.12,19.58,50.51,81.76,1
6.06,11.67,12.27,60.82,74.47,1
3.85,10.39,9.63,63.15,85.73,1
2.7,12.85,14.4,59.19,85.17,1
6.28,10.67,14.35,58.92,80.5,1
5.31,15.15,15.49,66.35,78.5,1
3.83,12.13,14.45,51.62,81.91,1
2.47,6.34,13.31,64.25,77.72,1
6.27,11.68,15.4,53.78,78.48,1
4.0,11.78,14.84,59.13,87.95,1
2.53,13.8,13.51,61.68,57.65,1
6.37,11.8,16.34,51.77,52.93,1
5.07,11.64,14.05,65.63,71.46,1
3.21,12.12,19.18,58.21,77.58,0
6.52,10.42,18.94,68.72,83.73,1
5.26,12.61,15.31,62.48,82.39,1
6.58,7.69,15.46,65.93,82.75,1
6.7,16.47,15.07,75.53,80.05,1
6.37,13.54,8.88,116.4,86.94,1
4.53,12.87,13.37,68.25,82.37,1
4.06,13.09,15.59,26.4,84.17,1
4.75,12.6,14.96,66.84,83.55,1
6.03,10.62,15.12,50.7,86.2,1
2.73,12.45,13.0,52.67,78.11,1
1.21,10.26,13.21,53.98,78.23,1
5.71,12.13,14.08,110.13,89.36,1
4.67,11.34,14.39,70.29,83.92,1
5.91,10.57,12.9,63.67,70.13,1
5.31,13.09,15.4,59.79,87.86,1
4.99,15.38,14.22,50.93,87.98,1
1.15,13.78,17.52,80.1,88.34,0
3.32,6.46,14.74,71.2,88.02,1
2.89,12.83,12.35,50.17,78.65,1
9.4,10.58,10.3,34.03,79.21,1
6.53,14.49,19.04,67.46,108.66,0
5.53,13.23,14.09,69.86,68.89,1
4.97,5.28,12.95,64.13,79.78,1
3.47,14.56,14.95,85.33,72.51,1
5.22,11.46,12.99,55.81,76.97,1
3.75,12.92,13.3,54.54,88.8,1
5.34,12.26,12.61,66.48,81.44,1
6.15,10.93,13.48,52.41,80.36,1
6.59,12.53,15.17,61.72,74.21,1
3.24,12.26,14.07,71.0,86.72,1
6.02,13.77,12.26,62.08,73.99,1
3.31,10.97,14.12,54.7,82.66,1
2.89,12.67,15.87,44.35,73.9,1
5.83,11.7,13.41,65.23,83.09,1
7.55,13.06,15.52,61.0,76.36,1
5.19,9.69,12.93,73.28,72.25,1
4.47,12.33,12.94,57.16,82.34,1
3.06,13.9,15.33,88.5,86.71,1
4.49,13.57,11.86,54.46,79.96,1
5.84,11.23,15.43,64.08,73.37,1
8.57,13.07,15.75,51.3,81.11,1
4.75,13.39,15.85,74.11,86.75,1
8.95,16.07,18.12,56.99,66.9,1
4.79,17.53,8.64,110.39,53.32,1
6.44,12.44,14.13,28.55,82.94,0
3.48,12.28,15.06,73.79,71.58,1
2.62,12.32,12.96,82.39,73.42,1
3.4,8.35,16.25,39.86,74.84,1
5.48,10.16,15.79,67.29,81.08,1
5.46,10.93,15.23,67.6,111.92,1
2.84,12.63,15.05,56.37,54.01,1
5.05,13.83,15.83,58.02,88.25,1
3.73,12.2,15.64,68.9,82.19,1
3.32,12.73,15.11,58.13,79.4,1
4.36,11.33,13.56,67.16,88.03,1
2.56,12.22,14.73,53.15,75.87,1
2.38,13.23,12.97,67.05,78.17,1
5.9,13.09,13.2,60.6,86.38,1
3.69,10.94,12.34,61.66,71.12,1
6.51,11.79,19.21,66.49,86.04,1
0.76,8.81,18.93,111.54,77.7,1
3.55,10.39,15.68,56.21,95.36,1
1.04,5.06,18.2,67.6,74.56,1
3.93,10.24,15.59,48.98,75.58,1
4.16,11.68,15.22,57.16,80.05,1
3.79,10.83,14.37,75.03,82.96,1
5.06,11.99,14.78,69.88,76.7,1
4.74,12.99,12.76,74.72,99.63,1
3.22,11.78,16.74,28.19,63.18,0
7.23,13.32,14.39,62.15,75.42,1
9.69,17.78,19.85,65.85,80.31,1
6.39,13.49,13.64,73.84,77.55,1
3.46,13.05,14.93,62.22,81.67,1
2.94,13.45,15.75,51.44,88.75,1
4.76,11.67,15.62,71.26,85.98,1
2.11,10.59,14.08,68.67,85.12,1
3.82,12.72,14.78,57.07,78.42,1
1.02,11.16,12.45,70.06,87.47,1
6.84,11.34,15.35,57.67,79.67,1
1.63,10.58,12.19,65.83,80.47,1
9.2,9.29,12.26,113.1,119.61,1
4.47,12.81,12.56,58.68,81.87,1
6.86,11.24,14.77,72.79,83.82,1
8.65,13.61,15.2,118.6,90.28,0
9.46,12.05,14.27,50.17,87.25,1
1.39,9.31,14.62,65.55,56.64,0
6.09,13.61,15.01,37.67,90.54,1
6.12,10.29,13.11,63.03,80.37,1
5.08,15.72,13.16,79.56,51.03,1
3.38,11.57,12.49,56.33,77.68,1
5.62,12.7,12.91,71.72,89.74,1
3.16,11.19,14.37,58.36,77.08,1
4.63,11.13,15.08,64.01,76.16,1
7.48,13.87,14.77,109.32,74.25,0
1.75,11.77,8.41,60.01,58.68,0
3.92,10.48,13.17,75.67,73.92,1
4.68,11.6,15.03,57.49,89.41,1
3.46,11.55,14.44,51.09,79.69,1
5.98,10.84,12.92,72.79,82.14,0
2.5,12.69,12.31,71.41,86.8,1
3.06,12.77,15.35,51.77,70.69,1
6.74,15.44,19.08,48.78,84.61,1
2.29,13.77,13.74,68.84,86.51,1
4.15,12.15,13.75,68.72,79.53,1
2.55,10.59,13.21,69.25,78.68,1
4.73,13.75,15.62,70.27,88.66,1
2.83,10.43,13.6,60.52,77.55,1
4.17,12.43,14.93,64.98,77.01,1
4.98,13.39,15.45,75.5,118.52,1
9.3,10.6,12.84,72.47,117.4,1
1.22,12.51,8.91,51.42,89.76,1
6.54,11.38,15.42,55.35,79.14,1
4.69,13.62,13.66,58.91,78.3,1
1.84,7.16,13.07,64.48,87.33,1
5.63,10.98,13.48,48.64,97.78,1
3.45,10.46,17.93,52.77,72.32,1
5.8,11.67,15.51,53.44,52.29,1
4.62,13.27,13.84,61.28,72.52,1
3.47,9.27,15.71,65.66,75.23,1
2.48,12.18,9.91,55.67,81.38,1
3.88,11.99,17.5,53.19,73.98,1
6.75,11.06,15.71,50.61,84.12,1
4.43,16.48,12.98,69.13,80.52,1
5.42,10.16,13.2,57.48,78.85,1
2.82,13.74,13.49,67.73,86.21,1
3.27,12.52,13.49,67.81,70.9,1
8.59,11.06,17.3,65.38,108.1,1
6.31,11.42,14.45,66.09,82.51,1
6.26,12.43,14.48,59.65,83.17,1
6.27,13.23,14.85,85.46,87.18,1
2.21,16.26,15.68,62.93,62.02,0
6.41,11.79,12.76,71.05,71.76,1
0.63,11.83,13.45,54.99,74.07,1
4.93,12.57,13.21,75.6,75.33,1
4.52,12.14,15.71,66.03,80.27,1
4.62,11.86,13.07,70.71,87.4,1
5.53,10.75,12.62,64.23,73.97,1
7.22,11.59,19.02,58.87,81.48,0
6.18,11.51,12.37,60.09,103.21,1
6.37,13.01,16.37,65.68,112.76,1
6.74,10.25,13.3,65.53,78.48,0
6.03,12.14,13.52,54.07,100.84,1
6.37,11.0,14.86,59.03,76.21,1
3.2,13.0,14.82,60.41,71.53,1
4.86,12.94,15.0,54.73,71.91,1
1.73,12.86,13.3,52.5,83.78,1
2.43,12.85,14.6,51.09,71.47,1
2.19,15.3,13.32,69.82,80.62,1
6.78,13.0,12.43,75.2,95.76,1
9.51,16.6,16.49,57.2,73.13,1
8.97,12.97,9.82,32.0,102.65,1
6.01,10.84,15.89,22.49,86.33,1
3.33,11.7,8.36,59.0,78.27,1
6.63,12.36,14.65,115.9,72.23,1
5.19,10.27,14.63,60.71,87.83,0
2.59,12.46,14.18,59.34,75.62,1
4.61,16.23,14.22,56.94,77.85,1
3.37,11.83,14.06,71.99,73.38,1
3.62,13.32,12.51,64.67,70.1,1
3.2,16.89,15.29,62.73,82.2,1
3.69,11.28,14.61,50.73,80.15,1
6.66,13.62,13.38,41.2,88.89,1
2.68,11.93,14.37,51.31,82.95,1
5.17,14.39,14.43,62.1,81.27,1
6.71,10.53,15.6,83.88,89.37,1
3.94,12.34,12.32,70.54,82.26,1
1.84,11.61,10.02,41.8,86.25,1
5.49,12.89,14.19,55.75,76.64,1
4.56,12.7,15.71,51.3,83.87,1
7.59,9.73,12.68,116.97,79.2,0
6.61,12.92,13.92,75.88,87.29,1
9.89,11.34,12.18,53.99,87.36,1
4.94,11.23,13.48,75.37,79.07,1
9.41,6.67,14.53,71.63,48.54,1
3.98,6.43,10.06,67.22,65.74,1
4.17,10.68,16.47,70.89,82.91,1
6.1,11.35,17.62,71.13,87.04,1
5.57,12.19,14.0,105.37,80.85,1
4.11,11.95,13.78,54.37,82.81,1
4.37,13.66,15.64,72.71,83.79,1
3.27,10.18,13.8,71.39,76.95,1
6.62,10.78,12.67,67.02,71.53,1
6.11,11.27,15.44,65.57,88.16,1
0.82,13.83,13.91,23.71,82.75,0
5.35,12.73,13.67,68.11,77.31,1
5.43,11.77,14.96,68.86,77.08,1
4.42,10.39,14.42,74.71,45.51,1
2.55,11.43,15.4,51.94,85.71,0
6.53,10.45,14.2,64.27,73.84,1
4.96,13.8,12.8,66.7,74.16,1
4.9,13.13,10.09,66.34,82.76,1
1.51,7.32,12.47,84.35,79.73,1
4.24,13.7,16.89,51.07,108.1,1
1.4,10.8,14.44,62.47,76.97,1
5.92,11.45,13.5,73.97,80.68,1
5.5,13.47,14.66,74.02,79.13,1
5.45,10.87,12.5,51.36,84.72,1
5.21,12.04,15.41,69.34,75.43,1
2.7,13.59,13.81,63.26,40.61,1
3.0,13.88,15.88,72.5,74.82,1
3.49,13.81,14.75,114.83,76.56,1
4.75,11.37,14.12,67.35,86.96,1
4.79,12.79,19.6,58.83,40.59,1
3.54,10.54,15.42,62.21,72.69,1
5.21,12.22,19.85,21.31,67.01,1
6.82,11.05,12.55,68.38,72.15,1
4.11,13.61,14.62,51.42,76.67,1
3.3,11.7,13.32,74.91,73.58,1
7.27,11.4,16.48,71.64,81.24,1
0.9,10.96,8.35,38.74,66.98,1
2.95,13.66,12.35,72.08,89.19,1
5.75,13.85,15.13,55.37,77.82,1
3.91,11.46,15.57,74.23,80.76,0
1.04,12.78,15.32,65.29,78.8,1
0.68,13.32,14.91,64.67,80.0,1
4.29,12.78,14.28,54.04,79.54,1
3.34,13.65,15.06,75.89,72.94,1
2.78,10.55,14.31,73.9,82.97,1
5.47,14.48,15.17,71.4,85.42,1
2.71,10.62,13.71,54.63,64.75,1
1.49,13.49,11.68,61.59,56.62,1
4.75,11.33,13.01,60.15,74.45,1
5.77,11.28,12.46,63.87,82.39,1
2.11,13.21,14.67,56.88,81.43,1
4.69,12.02,12.82,75.06,76.3,1
2.73,10.48,12.83,61.18,71.33,1
5.21,13.4,10.29,63.16,79.35,0
2.21,10.37,12.39,38.46,75.29,1
2.45,10.12,14.03,33.8,82.23,1
4.24,12.67,14.28,51.11,76.48,0
6.01,17.74,12.35,62.94,85.23,1
4.46,10.72,14.93,73.07,88.88,1
4.65,10.54,15.33,62.5,85.54,1
6.06,11.16,15.41,74.79,76.34,1
5.6,13.61,12.82,56.07,77.33,1
6.12,12.52,13.82,53.71,76.25,1
2.43,11.24,14.59,74.37,83.98,1
5.27,13.54,13.02,64.31,83.58,1
2.44,11.44,13.48,75.32,84.64,1
6.53,11.25,13.58,66.22,70.26,1
4.91,13.16,15.66,53.21,75.74,1
0.55,16.08,9.5,59.47,72.41,0
4.38,11.29,13.05,60.19,76.45,1
9.1,11.18,12.62,35.03,87.86,1
3.19,13.68,12.85,59.23,74.27,1
8.48,13.63,13.73,52.85,82.32,1
1.34,17.4,18.9,74.47,64.87,1
2.38,11.08,13.7,53.69,87.38,1
5.56,10.77,13.13,72.96,86.6,1
1.04,11.86,13.11,31.44,81.49,1
8.58,12.96,13.87,51.84,107.9,1
0.63,8.48,8.96,52.58,82.38,0
4.24,12.94,13.9,56.41,78.09,1
2.94,9.51,13.14,61.89,82.61,1
4.29,12.41,14.82,66.29,85.19,1
4.7,11.26,13.72,64.71,88.17,1
6.38,12.96,15.8,53.11,88.7,0
4.44,11.67,13.4,69.11,70.3,1
2.91,12.46,13.37,57.24,75.04,1
4.26,11.7,14.6,67.71,70.67,1
5.07,13.17,17.49,63.09,72.05,1
5.79,8.58,15.79,53.34,82.87,1
6.89,10.59,13.73,71.48,89.49,1
3.72,13.69,14.84,64.1,83.41,1
4.42,12.48,18.23,66.18,62.06,1
6.5,11.14,14.14,71.69,89.11,1
1.48,10.68,14.02,84.51,62.97,1
5.04,11.55,14.2,50.76,87.81,1
6.66,12.32,12.6,31.78,75.61,1
4.57,12.65,8.52,71.56,79.39,1
6.45,10.28,12.29,69.94,78.51,1
4.48,12.16,13.09,74.5,87.38,1
3.31,10.7,13.54,66.32,82.23,1
4.19,10.71,13.97,30.08,75.05,1
6.61,13.14,14.17,61.12,50.95,1
0.9,9.26,11.78,74.31,79.98,0
3.14,10.36,15.65,70.52,81.04,1
6.36,12.69,10.29,61.25,88.65,1
6.71,14.41,14.45,59.44,76.48,1
3.19,12.96,14.39,64.26,86.87,1
2.33,13.13,12.66,62.84,82.93,1
7.46,11.03,15.51,93.84,103.7,1
5.64,12.26,12.98,52.23,73.53,1
2.62,6.86,13.61,60.04,79.93,1
6.54,12.63,15.09,61.42,74.26,1
5.84,11.99,12.94,69.95,86.29,1
1.0,16.76,12.8,73.12,86.32,1
3.54,11.42,13.98,55.75,80.63,1
4.2,15.34,12.32,52.11,47.77,1
2.52,11.48,14.17,53.4,87.47,1
6.71,14.87,15.58,54.03,87.69,1
7.28,11.66,14.72,50.89,76.58,1
5.96,11.36,13.81,64.73,73.87,1
3.55,15.39,13.34,68.4,73.96,1
4.52,12.13,15.26,68.53,88.17,1
3.89,16.56,13.8,73.28,68.31,0
2.25,12.51,15.72,72.51,73.58,1
7.51,11.42,17.01,56.87,87.95,1
8.88,17.88,13.42,60.95,92.29,1
5.42,11.94,15.61,74.16,78.21,1
3.17,13.66,15.53,51.68,64.04,1
4.55,16.6,14.36,64.21,77.02,1
5.05,11.1,15.85,54.06,89.35,1
2.82,10.9,13.85,69.71,79.52,1
3.13,13.17,14.99,57.05,76.28,1
2.18,13.89,17.86,101.41,81.52,1
5.54,12.15,15.66,57.66,79.6,1
2.84,12.15,17.15,51.32,104.13,1
6.7,10.19,15.14,67.9,70.77,1
7.64,12.83,14.48,60.57,88.08,1
6.16,12.38,15.58,50.16,70.58,1
2.65,9.23,14.76,74.49,121.57,0
5.69,10.54,12.62,67.6,75.23,1
6.32,13.25,13.51,111.27,78.71,1
1.75,14.74,8.11,109.82,85.45,1
5.71,11.05,13.86,26.58,100.21,1
9.18,10.66,12.31,67.9,78.95,1
6.54,11.54,13.75,71.55,71.01,1
5.81,10.35,13.88,59.41,79.88,1
3.89,13.21,12.95,71.15,78.79,1
3.25,10.66,14.37,60.69,116.88,1
7.99,11.76,14.4,65.16,70.11,1
3.7,10.24,15.13,59.45,85.22,1
6.7,13.43,13.96,57.18,71.33,1
6.47,10.23,13.98,41.32,88.02,1
3.28,11.35,12.63,106.56,77.96,1
5.02,11.4,14.04,61.76,76.46,1
8.06,10.24,15.47,54.46,80.98,0
1.01,12.43,13.35,60.48,72.5,0
6.59,10.31,13.98,62.86,87.28,1
3.45,12.82,17.62,65.96,63.61,1
5.75,11.74,15.16,71.44,76.98,0
6.26,15.56,13.21,62.62,75.93,1
6.68,12.51,14.6,21.66,81.39,1
4.3,11.6,13.84,52.31,70.68,1
1.74,11.13,12.65,28.79,49.54,0
8.17,10.36,12.27,55.73,88.23,1
6.31,13.8,12.47,65.83,76.99,1
7.38,16.33,8.68,53.23,71.68,1
3.43,13.49,15.61,68.22,79.61,1
5.13,10.99,14.86,61.13,84.94,1
0.78,12.62,11.7,25.29,113.17,1
0.9,12.34,19.39,54.33,88.67,1
4.69,12.67,12.84,55.21,81.0,1
2.24,11.29,14.68,75.42,121.03,1
6.65,8.09,11.32,106.81,88.56,1
4.27,11.69,12.46,68.24,84.4,1
4.77,13.43,8.58,71.43,85.1,1
2.34,13.25,14.32,68.84,59.07,1
8.33,17.86,14.46,71.72,125.03,1
2.67,13.25,13.42,66.94,78.66,1
5.8,11.78,19.73,72.6,83.49,1
5.79,17.82,19.35,74.58,87.23,0
5.52,12.55,12.57,52.65,80.37,1
5.17,15.15,13.98,48.78,128.77,1
3.52,14.71,12.96,56.92,85.61,1
6.28,11.9,12.99,54.85,72.65,1
1.53,12.26,13.12,67.67,73.33,1
4.14,11.12,12.22,54.54,89.45,1
5.98,13.7,15.31,68.49,45.35,1
5.84,12.45,12.56,54.91,77.39,1
6.3,11.24,12.97,69.94,71.56,1
6.02,12.85,12.93,60.43,73.32,1
6.33,10.85,14.63,61.85,86.26,1
6.27,13.46,15.87,62.38,79.84,1
6.85,10.23,10.84,52.15,88.15,1
4.66,11.49,14.75,51.89,82.02,1
3.11,10.46,14.02,65.5,83.55,1
4.5,13.86,14.24,70.8,89.54,1
2.28,11.82,12.63,69.34,74.73,1
3.83,12.78,14.41,21.34,86.18,1
4.61,13.53,15.14,50.25,118.44,1
5.45,11.37,13.08,74.69,77.38,1
4.34,10.55,14.8,62.28,81.62,1
2.35,13.01,8.76,61.34,51.54,1
2.34,12.09,15.08,66.2,73.14,1
5.74,13.6,10.11,67.55,50.65,1
5.72,5.81,15.08,62.99,86.56,1
4.14,12.77,12.45,74.09,75.97,1
3.54,10.58,15.64,57.83,78.41,1
2.24,11.73,14.65,64.42,86.8,1
6.63,13.67,15.57,60.7,65.85,1
8.09,11.66,12.5,61.81,75.1,1
